date,state,cases_pct,deaths_pct,people_fully_vaccinated_per_hundred,variants_total
2020-07-30,Washington,0.007964947049327039,0.0002264770912664292,,
2020-07-30,West Virginia,0.0035111046475391106,6.287403214995293e-05,,
2020-07-30,Wisconsin,0.00971048357034844,0.00016059825619367597,,
2020-07-30,Wyoming,0.004616421122103136,4.46861314872232e-05,,
2020-07-31,Alabama,0.018032635240139126,0.00032479011980233026,,
2020-07-31,Alaska,0.004976195505581463,2.8435402889036933e-05,,
2020-07-31,Arizona,0.025063465523483503,0.0005319083850786382,,
2020-07-31,Arkansas,0.01421453580149739,0.00015147102439552862,,
2020-07-31,California,0.012829857190879097,0.00023556301655531362,,
2020-07-31,Colorado,0.0084879412764925,0.00033284271726213453,,
2020-07-31,Connecticut,0.013907565089973374,0.0012374689515912867,,
2020-07-31,Delaware,0.015574594916244952,0.0006161169885044155,,
2020-07-31,District of Columbia,0.01771517228684379,0.0008546409193306627,,
2020-07-31,Florida,0.022835946490117384,0.0003321659301357273,,
2020-07-31,Georgia,0.016639210121618057,0.0003567861819450266,,
2020-07-31,Guam,,,,
2020-07-31,Hawaii,0.0014683244856469172,1.7580513477573243e-05,,
2020-07-31,Idaho,0.01235507098255786,0.0001143494317188734,,
2020-07-31,Illinois,0.014093596091002478,0.0006007878799176102,,
2020-07-31,Indiana,0.010214803148087828,0.00044670931171210046,,
2020-07-31,Iowa,0.014286676548021245,0.0002783719962879477,,
2020-07-31,Kansas,0.009667640272059451,0.00012307582295783518,,
2020-07-31,Kentucky,0.00697738212028096,0.00016958680276852144,,
2020-07-31,Louisiana,0.02495788675568486,0.0008467678299414017,,
2020-07-31,Maine,0.0029351454405081583,9.228601461720437e-05,,
2020-07-31,Maryland,0.014809354977608652,0.000581833566949588,,
2020-07-31,Massachusetts,0.017219425571136864,0.0012604329043117816,,
2020-07-31,Michigan,0.00911394520385061,0.0006480550114647389,,
2020-07-31,Minnesota,0.009860588006060038,0.0002967059488457234,,
2020-07-31,Mississippi,0.019655964576637416,0.0005564176739399123,,
2020-07-31,Missouri,0.008386449924483527,0.00021428353274564364,,
2020-07-31,Montana,0.0038176805550755857,5.7596387554572577e-05,,
2020-07-31,Nebraska,0.013760788760788761,0.00017745017745017744,,
2020-07-31,Nevada,0.016470915876940617,0.000284311642510441,,
2020-07-31,New Hampshire,0.004899443444659287,0.0003088666306446307,,
2020-07-31,New Jersey,0.020664062478009917,0.0017810488699138525,,
2020-07-31,New Mexico,0.00984499391617609,0.00030681971330995386,,
2020-07-31,New York,0.021394296481990704,0.0016500791372286083,,
2020-07-31,North Carolina,0.012049481154481498,0.00019171643219559922,,
2020-07-31,North Dakota,0.008605412649012698,0.00014224921264396084,,
2020-07-31,Northern Mariana Islands,,,,
2020-07-31,Ohio,0.007830265200316891,0.0002996938896203955,,
2020-07-31,Oklahoma,0.00930442197401469,0.00013807582532208548,,
2020-07-31,Oregon,0.004534605211292759,7.96189461734277e-05,,
2020-07-31,Pennsylvania,0.00913027499180881,0.0005676567316184487,,
2020-07-31,Puerto Rico,0.004954618341447342,6.466011660669614e-05,,
2020-07-31,Rhode Island,0.01800284115913993,0.000953047053267475,,
2020-07-31,South Carolina,0.017961530894837995,0.0003454450985436624,,
2020-07-31,South Dakota,0.010140126740014046,0.0001504126513238049,,
2020-07-31,Tennessee,0.015507836385891092,0.00015741783037334186,,
2020-07-31,Texas,0.015889793849388538,0.0002608194061400682,,
2020-07-31,Utah,0.013219498579801993,0.0001011378002528445,,
2020-07-31,Vermont,0.0022624832593839453,9.120335628351124e-05,,
2020-07-31,Virgin Islands,,,,
2020-07-31,Virginia,0.010683434092715112,0.00025838583256455427,,
2020-07-31,Washington,0.008050767060908627,0.00022661418393668732,,
2020-07-31,West Virginia,0.0036313854046955423,6.342076286430035e-05,,
2020-07-31,Wisconsin,0.009867793715693322,0.0001631941331795651,,
2020-07-31,Wyoming,0.004685169016698864,4.46861314872232e-05,,
2020-08-01,Alabama,0.018366881274821778,0.0003295180772424908,,
2020-08-01,Alaska,0.0051793055262174415,2.9789469693276788e-05,,
2020-08-01,Arizona,0.025482514321579285,0.0005402576912584923,,
2020-08-01,Arkansas,0.01443589080845068,0.00015314289000695831,,
2020-08-01,California,0.013014639544138819,0.0002392157503839202,,
2020-08-01,Colorado,0.008561886236492615,0.00033374668987827283,,
2020-08-01,Connecticut,0.013907565089973374,0.0012374689515912867,,
2020-08-01,Delaware,0.01566832895381229,0.0006161169885044155,,
2020-08-01,District of Columbia,0.01783058533406964,0.0008546409193306627,,
2020-08-01,Florida,0.023304047030656506,0.00034085603558651583,,
2020-08-01,Georgia,0.016978322083336085,0.00036358395895541085,,
2020-08-01,Guam,,,,
2020-08-01,Hawaii,0.0015288014520097692,1.7580513477573243e-05,,
2020-08-01,Idaho,0.012579029973178245,0.00011671936812755472,,
2020-08-01,Illinois,0.014213004924463968,0.0006010998559684567,,
2020-08-01,Indiana,0.010361396119519826,0.0004476132765924622,,
2020-08-01,Iowa,0.014459062875997726,0.0002790104641693421,,
2020-08-01,Kansas,0.009676578739648566,0.00012307582295783518,,
2020-08-01,Kentucky,0.0071194927079926956,0.00017071287715609464,,
2020-08-01,Louisiana,0.02495788675568486,0.0008467678299414017,,
2020-08-01,Maine,0.0029539027605523056,9.228601461720437e-05,,
2020-08-01,Maryland,0.014978924565686145,0.0005839989939093203,,
2020-08-01,Massachusetts,0.017282088514921905,0.001262921853013524,,
2020-08-01,Michigan,0.009184043204470846,0.000648758000009641,,
2020-08-01,Minnesota,0.009991753745641227,0.0002977914584146712,,
2020-08-01,Mississippi,0.02003538588887305,0.0005664552747927068,,
2020-08-01,Missouri,0.008540471344955109,0.0002152687443904512,,
2020-08-01,Montana,0.003917514293503512,5.8556327347148784e-05,,
2020-08-01,Nebraska,0.013855288855288856,0.00017745017745017744,,
2020-08-01,Nevada,0.016835286393515368,0.0002846537744508868,,
2020-08-01,New Hampshire,0.004921771152898657,0.0003096108875859431,,
2020-08-01,New Jersey,0.020705607900160385,0.0017822873513329719,,
2020-08-01,New Mexico,0.00993866473207757,0.00031112092424420555,,
2020-08-01,New York,0.021432729685668894,0.0016509966407646922,,
2020-08-01,North Carolina,0.012211460369151123,0.000195852071719079,,
2020-08-01,North Dakota,0.008782227090897246,0.00014224921264396084,,
2020-08-01,Northern Mariana Islands,,,,
2020-08-01,Ohio,0.007909977418593683,0.00030192720608073663,,
2020-08-01,Oklahoma,0.009623451145276442,0.00014011761201816067,,
2020-08-01,Oregon,0.004609814492755044,8.059887166479297e-05,,
2020-08-01,Pennsylvania,0.009183514798203543,0.0005683603413945905,,
2020-08-01,Puerto Rico,0.005276737917784809,6.643162665071521e-05,,
2020-08-01,Rhode Island,0.01800284115913993,0.000953047053267475,,
2020-08-01,South Carolina,0.01828094654378345,0.0003533144670268416,,
2020-08-01,South Dakota,0.010259299840678292,0.00015504073290299888,,
2020-08-01,Tennessee,0.015855298282732348,0.0001587709922390153,,
2020-08-01,Texas,0.01607390588446665,0.00026813511614317203,,
2020-08-01,Utah,0.013382369842546834,0.00010245127817820612,,
2020-08-01,Vermont,0.0022736836715591133,9.120335628351124e-05,,
2020-08-01,Virgin Islands,,,,
2020-08-01,Virginia,0.010791946634173915,0.0002632587944482464,,
2020-08-01,Washington,0.008177303595556882,0.00022963022268236615,,
2020-08-01,West Virginia,0.003682231361129852,6.342076286430035e-05,,
2020-08-01,Wisconsin,0.010048466753911208,0.00016527083476827644,,
2020-08-01,Wyoming,0.0047590730033892715,4.46861314872232e-05,,
2020-08-02,Alabama,0.01879753652861031,0.00033445159804961475,,
2020-08-02,Alaska,0.005391894014483098,2.9789469693276788e-05,,
2020-08-02,Arizona,0.02569182279029494,0.0005425609481356935,,
2020-08-02,Arkansas,0.014648886487346819,0.00015514912874067393,,
2020-08-02,California,0.013178884848460078,0.00024008423255295953,,
2020-08-02,Colorado,0.008641797415759244,0.00033374668987827283,,
2020-08-02,Connecticut,0.013907565089973374,0.0012374689515912867,,
2020-08-02,Delaware,0.015744158737012834,0.0006161169885044155,,
2020-08-02,District of Columbia,0.017931389134811206,0.0008561018439790912,,
2020-08-02,Florida,0.02364893255647998,0.0003438660162454482,,
2020-08-02,Georgia,0.017242658497939885,0.0003649435143574877,,
2020-08-02,Guam,,,,
2020-08-02,Hawaii,0.001560446376269401,1.7580513477573243e-05,,
2020-08-02,Idaho,0.012717671253086102,0.00011671936812755472,,
2020-08-02,Illinois,0.01432859205130259,0.0006019577901082845,,
2020-08-02,Indiana,0.010475597016072194,0.0004482159198460367,,
2020-08-02,Iowa,0.014596333470497517,0.00028028739993213086,,
2020-08-02,Kansas,0.009743273459351975,0.00012410718460273326,,
2020-08-02,Kentucky,0.007199218774632877,0.00017093809203360926,,
2020-08-02,Louisiana,0.025701301307826375,0.0008592045314193965,,
2020-08-02,Maine,0.0029696589093893893,9.228601461720437e-05,,
2020-08-02,Maryland,0.0151305044528674,0.0005854981356506734,,
2020-08-02,Massachusetts,0.017343287371235337,0.0012646787579794598,,
2020-08-02,Michigan,0.009224916967010154,0.000648758000009641,,
2020-08-02,Minnesota,0.01012907070611312,0.00029923880450660154,,
2020-08-02,Mississippi,0.02026022814797565,0.0005698011417436383,,
2020-08-02,Missouri,0.008633245441507821,0.0002152687443904512,,
2020-08-02,Montana,0.004025027550272047,5.8556327347148784e-05,,
2020-08-02,Nebraska,0.014018564018564019,0.00017745017745017744,,
2020-08-02,Nevada,0.01719897264620923,0.00028499590639133256,,
2020-08-02,New Hampshire,0.004937400548666217,0.00031035514452725546,,
2020-08-02,New Jersey,0.02074174903975469,0.0017829628866524916,,
2020-08-02,New Mexico,0.010043805443803724,0.0003125546612222894,,
2020-08-02,New York,0.021459796039983377,0.001651557337370077,,
2020-08-02,North Carolina,0.012336120360501728,0.0001965413449729923,,
2020-08-02,North Dakota,0.008859334140741637,0.00014490807643169844,,
2020-08-02,Northern Mariana Islands,,,,
2020-08-02,Ohio,0.007991063985461453,0.0003031297610978434,,
2020-08-02,Oklahoma,0.009749786697096094,0.00014037283535517006,,
2020-08-02,Oregon,0.004678409277150612,8.10888344104756e-05,,
2020-08-02,Pennsylvania,0.009228076750692527,0.0005686730568506535,,
2020-08-02,Puerto Rico,0.005435878570072523,6.79078850207311e-05,,
2020-08-02,Rhode Island,0.01800284115913993,0.000953047053267475,,
2020-08-02,South Carolina,0.01852086139318089,0.00035856071268229443,,
2020-08-02,South Dakota,0.01036111763542056,0.00015619775329779739,,
2020-08-02,Tennessee,0.01605812221126495,0.00015967310014946426,,
2020-08-02,Texas,0.016308259633830785,0.00026967715305559095,,
2020-08-02,Utah,0.013520613394191144,0.00010277964765954652,,
2020-08-02,Vermont,0.0022816839659699478,9.120335628351124e-05,,
2020-08-02,Virgin Islands,,,,
2020-08-02,Virginia,0.010908541161195915,0.00026361535263485803,,
2020-08-02,Washington,0.008247495042729043,0.00023017859336339866,,
2020-08-02,West Virginia,0.0037472923161371943,6.396749357864775e-05,,
2020-08-02,Wisconsin,0.010208718893173431,0.0001654438932340024,,
2020-08-02,Wyoming,0.004826102200620106,4.46861314872232e-05,,
2020-08-03,Alabama,0.01904770714620489,0.0003356849782513958,,
2020-08-03,Alaska,0.005500219358822287,3.114353649751664e-05,,
2020-08-03,Arizona,0.025840526812429238,0.0005448642050128946,,
2020-08-03,Arkansas,0.01491203813458585,0.0001588272330858192,,
2020-08-03,California,0.013339758398478011,0.00024266413546687046,,
2020-08-03,Colorado,0.008699651663192098,0.00033428907344795587,,
2020-08-03,Connecticut,0.013977926591733528,0.001238865013134147,,
2020-08-03,Delaware,0.015855797028946968,0.0006161169885044155,,
2020-08-03,District of Columbia,0.017988365196099917,0.0008561018439790912,,
2020-08-03,Florida,0.023879633009564603,0.0003474100257309653,,
2020-08-03,Georgia,0.017432413587629755,0.0003651377365577844,,
2020-08-03,Guam,,,,
2020-08-03,Hawaii,0.0017053098073246044,1.7580513477573243e-05,,
2020-08-03,Idaho,0.012938667823195634,0.00011968178863840636,,
2020-08-03,Illinois,0.0144474549266751,0.0006027377302354008,,
2020-08-03,Indiana,0.010562980287840498,0.00044896922391300485,,
2020-08-03,Iowa,0.014654434047704404,0.000282202803576314,,
2020-08-03,Kansas,0.010038586677007785,0.00012582612067756334,,
2020-08-03,Kentucky,0.007319483519225694,0.00017161373666615317,,
2020-08-03,Louisiana,0.02593695535824562,0.0008628497715077742,,
2020-08-03,Maine,0.0029786624230105797,9.303630741897025e-05,,
2020-08-03,Maryland,0.015275421487864864,0.0005868307060874316,,
2020-08-03,Massachusetts,0.017372422711920438,0.001266142845451073,,
2020-08-03,Michigan,0.009289792767011118,0.0006497622693595011,,
2020-08-03,Minnesota,0.010239973600407282,0.00029960064102958414,,
2020-08-03,Mississippi,0.020451611737568934,0.0005724778353043836,,
2020-08-03,Missouri,0.008813703374448405,0.0002160897540944575,,
2020-08-03,Montana,0.004078784178656315,6.143614672487742e-05,,
2020-08-03,Nebraska,0.014151914151914151,0.00017535017535017536,,
2020-08-03,Nevada,0.01752947210067985,0.00028978575355757347,,
2020-08-03,New Hampshire,0.004956751229140338,0.00031035514452725546,,
2020-08-03,New Jersey,0.02077147259381356,0.0017840887788516913,,
2020-08-03,New Mexico,0.010098287448970912,0.00031303257354831744,,
2020-08-03,New York,0.021487423090903242,0.001652169006394133,,
2020-08-03,North Carolina,0.012480572341000416,0.0001982152943039246,,
2020-08-03,North Dakota,0.009025513127475236,0.00014490807643169844,,
2020-08-03,Northern Mariana Islands,,,,
2020-08-03,Ohio,0.00807111979088599,0.0003039887289672054,,
2020-08-03,Oklahoma,0.009848047681844713,0.00014062805869217946,,
2020-08-03,Oregon,0.004751413726257324,8.182377852899955e-05,,
2020-08-03,Pennsylvania,0.009298359549442699,0.0005688294145786852,,
2020-08-03,Puerto Rico,0.0055480742061937306,6.79078850207311e-05,,
2020-08-03,Rhode Island,0.018214839709221275,0.0009558863195632073,,
2020-08-03,South Carolina,0.018755529996922874,0.00036178917154718846,,
2020-08-03,South Dakota,0.010436323961082463,0.00015619775329779739,,
2020-08-03,Tennessee,0.016222907256240295,0.00016207872124399477,,
2020-08-03,Texas,0.016623193777199695,0.00027602460732298984,,
2020-08-03,Utah,0.013650647708801944,0.00010409312558490814,,
2020-08-03,Vermont,0.0022832840248521147,9.120335628351124e-05,,
2020-08-03,Virgin Islands,,,,
2020-08-03,Virginia,0.01106590217422051,0.00026361535263485803,,
2020-08-03,Washington,0.008364160905118712,0.00023086405671468932,,
2020-08-03,West Virginia,0.003812353271144537,6.396749357864775e-05,,
2020-08-03,Wisconsin,0.010291960015187611,0.00016613612709690616,,
2020-08-03,Wyoming,0.004894850095215834,4.64048288521164e-05,,
2020-08-04,Alabama,0.019261698611213893,0.0003424685693611913,,
2020-08-04,Alaska,0.005582817433880918,3.114353649751664e-05,,
2020-08-04,Arizona,0.025988942927453886,0.0005542211860765242,,
2020-08-04,Arkansas,0.015174186662458023,0.00016384282992010823,,
2020-08-04,California,0.013468063867156967,0.00024767067973545013,,
2020-08-04,Colorado,0.008767088020356016,0.00033537384058732184,,
2020-08-04,Connecticut,0.013991328782544986,0.001238865013134147,,
2020-08-04,Delaware,0.01594215872648092,0.0006182233713710973,,
2020-08-04,District of Columbia,0.018112543791216337,0.0008575627686275197,,
2020-08-04,Florida,0.02414402582679921,0.0003593043041412625,,
2020-08-04,Georgia,0.017719085555267675,0.0003724210690689104,,
2020-08-04,Guam,,,,
2020-08-04,Hawaii,0.0018058703444163234,1.8283734016676173e-05,,
2020-08-04,Idaho,0.013246167072222035,0.00012679159786445032,,
2020-08-04,Illinois,0.014553526783962902,0.0006042196164769215,,
2020-08-04,Indiana,0.010688480745397388,0.00045137979692730286,,
2020-08-04,Iowa,0.014758504312371688,0.00028347973933910274,,
2020-08-04,Kansas,0.01005887012269078,0.00012616990789252936,,
2020-08-04,Kentucky,0.007479160867383571,0.00017319024080875563,,
2020-08-04,Louisiana,0.026712104941744776,0.0008686392704716683,,
2020-08-04,Maine,0.0029824138870194095,9.228601461720437e-05,,
2020-08-04,Maryland,0.015393853685431757,0.0005879967052195951,,
2020-08-04,Massachusetts,0.01745236188787052,0.0012674605241755248,,
2020-08-04,Michigan,0.009369130045650067,0.0006501639770994451,,
2020-08-04,Minnesota,0.010348886393825042,0.0003003243140755493,,
2020-08-04,Mississippi,0.020810957848098978,0.0005865304764982959,,
2020-08-04,Missouri,0.009013044530581134,0.00021838858126567513,,
2020-08-04,Montana,0.004185337495632274,6.143614672487742e-05,,
2020-08-04,Nebraska,0.014268464268464268,0.00017797517797517797,,
2020-08-04,Nevada,0.017878446679934542,0.0002949177326642601,,
2020-08-04,New Hampshire,0.004981311708203646,0.0003110994014685678,,
2020-08-04,New Jersey,0.020811554356105065,0.001785327260270811,,
2020-08-04,New Mexico,0.010198649037436783,0.0003144663105264013,,
2020-08-04,New York,0.02152544851523206,0.0016526277581621752,,
2020-08-04,North Carolina,0.012627092141260843,0.0002006769844964721,,
2020-08-04,North Dakota,0.009222269047767817,0.00014756694021943602,,
2020-08-04,Northern Mariana Islands,,,,
2020-08-04,Ohio,0.008169299818354065,0.0003066515293622275,,
2020-08-04,Oklahoma,0.010069071091694854,0.00014445640874732047,,
2020-08-04,Oregon,0.0048261330449739254,8.231374127468218e-05,,
2020-08-04,Pennsylvania,0.009363091648847749,0.0005703929918590004,,
2020-08-04,Puerto Rico,0.005705443348437425,6.997464673875335e-05,,
2020-08-04,Rhode Island,0.018351124491416425,0.0009568327416617847,,
2020-08-04,South Carolina,0.019005533780273108,0.0003726852202162059,,
2020-08-04,South Dakota,0.010504588164375573,0.00015735477369259587,,
2020-08-04,Tennessee,0.016486322766091386,0.00016583750420419874,,
2020-08-04,Texas,0.0169661714755805,0.000285133383503325,,
2020-08-04,Utah,0.013797428866961104,0.00010639171195429096,,
2020-08-04,Vermont,0.002289684260380782,9.120335628351124e-05,,
2020-08-04,Virgin Islands,,,,
2020-08-04,Virginia,0.011201988548777278,0.0002667055235854921,,
2020-08-04,Washington,0.008476165616719603,0.00023374300279011004,,
2020-08-04,West Virginia,0.0038549982668636355,6.779460857907968e-05,,
2020-08-04,Wisconsin,0.010429022320042558,0.0001678667117541656,,
2020-08-04,Wyoming,0.004956723200351989,4.64048288521164e-05,,
2020-08-05,Alabama,0.019457394936563146,0.0003484299070031328,,
2020-08-05,Alaska,0.005661353308526829,3.114353649751664e-05,,
2020-08-05,Arizona,0.026232656295772733,0.0005661693311270052,,
2020-08-05,Arkansas,0.015479134949982796,0.00016986154612125506,,
2020-08-05,California,0.013609013414473408,0.00025201309058064676,,
2020-08-05,Colorado,0.008884785254977228,0.0003357354296337772,,
2020-08-05,Connecticut,0.014023438198030772,0.001238865013134147,,
2020-08-05,Delaware,0.01610961616438212,0.0006182233713710973,,
2020-08-05,District of Columbia,0.01817828540039562,0.0008575627686275197,,
2020-08-05,Florida,0.024406622365253483,0.00037022762104867824,,
2020-08-05,Georgia,0.018101023512151124,0.00037863617947840464,,
2020-08-05,Guam,,,,
2020-08-05,Hawaii,0.0019268242771420274,1.8283734016676173e-05,,
2020-08-05,Idaho,0.013540631671000688,0.00012916153427313163,,
2020-08-05,Illinois,0.014699843551809902,0.0006064814428455585,,
2020-08-05,Indiana,0.010800120408122064,0.0004530370658746327,,
2020-08-05,Iowa,0.014951640846493487,0.00028731054662746897,,
2020-08-05,Kansas,0.010329774448084006,0.00012754505675239343,,
2020-08-05,Kentucky,0.007617442802177557,0.00017364067056378492,,
2020-08-05,Louisiana,0.027030741810646502,0.0008782884354114919,,
2020-08-05,Maine,0.0029951688646494296,9.303630741897025e-05,,
2020-08-05,Maryland,0.015491131327315113,0.0005889961330471638,,
2020-08-05,Massachusetts,0.0175167817366215,0.0012677533416698473,,
2020-08-05,Michigan,0.009444651100759548,0.0006507665387093612,,
2020-08-05,Minnesota,0.010460693879426664,0.00030213349669046225,,
2020-08-05,Mississippi,0.021227518283489955,0.0006035943979480467,,
2020-08-05,Missouri,0.00918726278977127,0.00021953799485128394,,
2020-08-05,Montana,0.0043014902105339954,6.239608651745362e-05,,
2020-08-05,Nebraska,0.014431739431739431,0.00017955017955017955,,
2020-08-05,Nevada,0.018105280156450094,0.00030483955893718766,,
2020-08-05,New Hampshire,0.005000662388677768,0.0003110994014685678,,
2020-08-05,New Jersey,0.020849271744778252,0.0017836384219720115,,
2020-08-05,New Mexico,0.010306657223119105,0.000318767521460653,,
2020-08-05,New York,0.021558019890763048,0.0016530865099302172,,
2020-08-05,North Carolina,0.012747025687441757,0.00020471415641225,,
2020-08-05,North Dakota,0.009387118602607547,0.00014889637211330483,,
2020-08-05,Northern Mariana Islands,,,,
2020-08-05,Ohio,0.008272290065890565,0.00030888484582256866,,
2020-08-05,Oklahoma,0.010350582432416223,0.00014879520547648027,,
2020-08-05,Oregon,0.004894482847996652,8.378362951173008e-05,,
2020-08-05,Pennsylvania,0.009419927682987208,0.000571487495955221,,
2020-08-05,Puerto Rico,0.005801990645836464,7.263191180478195e-05,,
2020-08-05,Rhode Island,0.01843724890238697,0.0009577791637603621,,
2020-08-05,South Carolina,0.019264214046822742,0.0003821688181318321,,
2020-08-05,South Dakota,0.01060756297951264,0.00015851179408739438,,
2020-08-05,Tennessee,0.016734853495420074,0.00016989698980121902,,
2020-08-05,Texas,0.017301905186605293,0.0002923415095357949,,
2020-08-05,Utah,0.013948478828377691,0.0001083619288423334,,
2020-08-05,Vermont,0.0022976845547916162,9.120335628351124e-05,,
2020-08-05,Virgin Islands,,,,
2020-08-05,Virginia,0.01129683302641597,0.00027027110545160826,,
2020-08-05,Washington,0.008553074604734413,0.0002336059101198519,,
2020-08-05,West Virginia,0.003914045184013157,6.779460857907968e-05,,
2020-08-05,Wisconsin,0.010599311850316886,0.0001694242379456991,,
2020-08-05,Wyoming,0.005023752397582824,4.64048288521164e-05,,
2020-08-06,Alabama,0.01985577674173841,0.0003523356109754393,,
2020-08-06,Alaska,0.005715515980696423,3.114353649751664e-05,,
2020-08-06,Arizona,0.02645060197777789,0.0005765339870744103,,
2020-08-06,Arkansas,0.01572489919486296,0.00017220215797725662,,
2020-08-06,California,0.01381941599171979,0.0002557935423752885,,
2020-08-06,Colorado,0.008973374571358784,0.0003357354296337772,,
2020-08-06,Connecticut,0.014029022444202212,0.001238865013134147,,
2020-08-06,Delaware,0.016182286373282638,0.0006182233713710973,,
2020-08-06,District of Columbia,0.018287854749027756,0.0008575627686275197,,
2020-08-06,Florida,0.02477801514010562,0.0003760533900659666,,
2020-08-06,Georgia,0.01838313125808207,0.00038281195678478355,,
2020-08-06,Guam,,,,
2020-08-06,Hawaii,0.0020330105785465696,1.969017509488203e-05,,
2020-08-06,Idaho,0.013929301242024423,0.00013449389119266457,,
2020-08-06,Illinois,0.014855129631118737,0.0006080413230997909,,
2020-08-06,Indiana,0.010959218227065732,0.0004539410307549945,,
2020-08-06,Iowa,0.015182446985617553,0.00029114135391583525,,
2020-08-06,Kansas,0.010366215892870402,0.00012926399282722355,,
2020-08-06,Kentucky,0.007755274307216516,0.00017566760446141664,,
2020-08-06,Louisiana,0.02731013874212628,0.0008890097297890735,,
2020-08-06,Maine,0.002998920328658259,9.303630741897025e-05,,
2020-08-06,Maryland,0.015590740967462794,0.0005914947026160857,,
2020-08-06,Massachusetts,0.017550602157215763,0.0012724384215790096,,
2020-08-06,Michigan,0.009522381548438723,0.0006535784928889696,,
2020-08-06,Minnesota,0.010616464502570668,0.0003033999245209013,,
2020-08-06,Mississippi,0.02154738316399901,0.0006106207185450029,,
2020-08-06,Missouri,0.00938824596531201,0.00022150841814089906,,
2020-08-06,Montana,0.004435881781494665,6.335602631002983e-05,,
2020-08-06,Nebraska,0.014606039606039607,0.00018217518217518216,,
2020-08-06,Nevada,0.018374195861640474,0.00030826087834164543,,
2020-08-06,New Hampshire,0.005017780298327952,0.0003118436584098802,,
2020-08-06,New Jersey,0.020891380113028317,0.001784426546511451,,
2020-08-06,New Mexico,0.010405585074606894,0.0003197233461127089,,
2020-08-06,New York,0.021593394749320958,0.0016478873232257407,,
2020-08-06,North Carolina,0.012946324125430403,0.00020894826354343169,,
2020-08-06,North Dakota,0.009546650429871803,0.00015022580400717362,,
2020-08-06,Northern Mariana Islands,,,,
2020-08-06,Ohio,0.008372445719458173,0.000310774575135165,,
2020-08-06,Oklahoma,0.010564970035504119,0.0001513474388465743,,
2020-08-06,Oregon,0.00496087280003665,8.402861088457139e-05,,
2020-08-06,Pennsylvania,0.00948262713192785,0.0005738328618756939,,
2020-08-06,Puerto Rico,0.0058855468695793636,7.61749318928201e-05,,
2020-08-06,Rhode Island,0.01856028377520204,0.000959672007957517,,
2020-08-06,South Carolina,0.01953157079657178,0.0003920559734055701,,
2020-08-06,South Dakota,0.010729050120966482,0.00016313987566658836,,
2020-08-06,Tennessee,0.017067731314375736,0.00017591104253754535,,
2020-08-06,Texas,0.017575706391868517,0.00030123511777486225,,
2020-08-06,Utah,0.014130395521040274,0.0001090186678050142,,
2020-08-06,Vermont,0.002312085084731118,9.28034151656781e-05,,
2020-08-06,Virgin Islands,,,,
2020-08-06,Virginia,0.011394054558632072,0.00027324242367337176,,
2020-08-06,Washington,0.008644515415796585,0.00023511392949269132,,
2020-08-06,West Virginia,0.0039785594083061515,6.779460857907968e-05,,
2020-08-06,Wisconsin,0.010753680001744429,0.00017098176413723258,,
2020-08-06,Wyoming,0.005083906805354086,4.64048288521164e-05,,
2020-08-07,Alabama,0.02020708453587903,0.0003566524416816728,,
2020-08-07,Alaska,0.005803530322972014,3.114353649751664e-05,,
2020-08-07,Arizona,0.026646378812339985,0.000588050271460416,,
2020-08-07,Arkansas,0.01606295042149404,0.00017420839671097223,,
2020-08-07,California,0.01400151626769277,0.00026046801993217665,,
2020-08-07,Colorado,0.00905437051776478,0.0003366394022499155,,
2020-08-07,Connecticut,0.014049963367345115,0.0012399818623684352,,
2020-08-07,Delaware,0.01626654168794991,0.0006192765628044381,,
2020-08-07,District of Columbia,0.018391580399066177,0.0008604846179243767,,
2020-08-07,Florida,0.02515115564566294,0.00038479204359189925,,
2020-08-07,Georgia,0.018769244992271897,0.0003912606224976897,,
2020-08-07,Guam,,,,
2020-08-07,Hawaii,0.0021743579069062585,2.109661617308789e-05,,
2020-08-07,Idaho,0.014262869791546319,0.0001368638276013459,,
2020-08-07,Illinois,0.015012443554758075,0.0006109271015701208,,
2020-08-07,Indiana,0.011146790939740798,0.00045544763888893074,,
2020-08-07,Iowa,0.015297690438209237,0.0002920990557379268,,
2020-08-07,Kansas,0.010645714898637778,0.00013063914168708762,,
2020-08-07,Kentucky,0.007915627300006937,0.0001767936788489898,,
2020-08-07,Louisiana,0.027631777573453732,0.0009020897089297232,,
2020-08-07,Maine,0.003011675306288279,9.303630741897025e-05,,
2020-08-07,Maryland,0.015723498297224837,0.0005938267008804126,,
2020-08-07,Massachusetts,0.01761165460478203,0.0012750737790279132,,
2020-08-07,Michigan,0.00960402864658235,0.0006554866046537038,,
2020-08-07,Minnesota,0.010715064955083424,0.0003041235975668665,,
2020-08-07,Mississippi,0.021894014980115513,0.0006183162125321455,,
2020-08-07,Missouri,0.009576421389470255,0.00022561346666093054,,
2020-08-07,Montana,0.004579872750381096,6.815572527291089e-05,,
2020-08-07,Nebraska,0.014754614754614755,0.0001848001848001848,,
2020-08-07,Nevada,0.018691694302374155,0.0003147613852101152,,
2020-08-07,New Hampshire,0.00504531780515651,0.0003118436584098802,,
2020-08-07,New Jersey,0.020931912232199503,0.0017856650279305707,,
2020-08-07,New Mexico,0.010497344241204262,0.0003225908200688767,,
2020-08-07,New York,0.021630094890764322,0.00164824413015644,,
2020-08-07,North Carolina,0.013099441255406857,0.0002126900326361039,,
